Frame,Light_Context,Obstacle_Context,Carla_Agent_Action,LLM_Action,Match,LLM_Low-Level_Control,LLM_Thought
172,None,None,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.471, Steer: 0.057, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
173,None,None,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.477, Steer: 0.049, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
174,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
175,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.055, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
176,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
177,None,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.482, Steer: 0.026, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
178,None,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.481, Steer: 0.03, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
179,None,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.488, Steer: 0.026, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
180,None,None,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.488, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
181,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.49, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
182,None,None,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.49, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
183,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.5, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
184,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.49, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
185,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.49, Steer: 0.055, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
186,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.5, Steer: 0.054, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
187,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.508, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
188,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.508, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
189,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.508, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
190,None,None,Strong Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.508, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
191,None,None,Strong Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.518, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
192,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.518, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
193,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.519, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
194,None,None,Slight Right / Follow Curve,ERROR: wrong format,False,ERROR: wrong format,ERROR: wrong format
195,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.522, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
196,None,None,Strong Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.522, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
197,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.522, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
198,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.537, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
199,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.536, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
200,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.537, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
201,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.54, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
202,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.544, Steer: 0.054, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
203,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.536, Steer: 0.051, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
204,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.536, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
205,None,None,Slight Right / Follow Curve,ERROR: wrong format,False,ERROR: wrong format,ERROR: wrong format
206,None,None,Slight Right / Follow Curve,ERROR: wrong format,False,ERROR: wrong format,ERROR: wrong format
207,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.53, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
208,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.522, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
209,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.519, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
210,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.514, Steer: 0.052, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
211,None,None,Slight Right / Follow Curve,ERROR: wrong format,False,ERROR: wrong format,ERROR: wrong format
212,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.5, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Right'.
213,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.5, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Drive Straight'.
214,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.49, Steer: 0.052, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
215,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
216,None,vehicle,Light Acceleration,Slight Right / Follow Curve,False,"Throttle: 0.477, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
217,None,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.481, Steer: 0.049, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
218,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.051, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
219,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
220,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
221,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
222,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
223,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.471, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
224,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
225,None,None,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.477, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
226,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.44, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
227,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.75, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
228,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.75, Steer: 0.053, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
229,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: 0.039, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
230,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
231,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
232,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.002, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
233,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
234,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: 0.004, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
235,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
236,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.67, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
237,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.655, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
238,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.644, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
239,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.655, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
240,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.639, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
241,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.644, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
242,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
243,None,None,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.64, Steer: -0.0, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
244,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
245,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.67, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
246,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.631, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
247,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
248,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.0, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
249,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
250,None,None,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.0, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
251,None,None,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.642, Steer: -0.001, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
252,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.631, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
253,None,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.637, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
254,None,vehicle,Slight Right / Follow Curve,Strong Acceleration,False,"Throttle: 0.647, Steer: -0.001, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
255,None,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.646, Steer: 0.065, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
256,None,vehicle,Decelerate,Slight Right / Follow Curve,False,"Throttle: 0.631, Steer: 0.065, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
257,None,None,Decelerate,Slight Right / Follow Curve,False,"Throttle: 0.75, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
258,None,None,Decelerate,Slight Right / Follow Curve,False,"Throttle: 0.75, Steer: 0.053, Brake: 0.0",The path is clear. I will follow the route instruction to 'Turn Left'.
